 ;PosX [m]:;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5
 ;PosY [m]:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ;PosZ [m]:;0.0001;0.0991;0.1981;0.2971;0.3961;0.4951;0.5941;0.6931;0.7921;0.8911;0.9901;1.0891;1.1881;1.2871;1.3861;1.4851;1.5841;1.6831;1.7821;1.8811;1.9801;2.0791;2.1781;2.2771;2.3761;2.4751;2.5741;2.6731;2.7721;2.8711;2.9701
Part;Time [s];Vel.x_0;Vel.x_1;Vel.x_2;Vel.x_3;Vel.x_4;Vel.x_5;Vel.x_6;Vel.x_7;Vel.x_8;Vel.x_9;Vel.x_10;Vel.x_11;Vel.x_12;Vel.x_13;Vel.x_14;Vel.x_15;Vel.x_16;Vel.x_17;Vel.x_18;Vel.x_19;Vel.x_20;Vel.x_21;Vel.x_22;Vel.x_23;Vel.x_24;Vel.x_25;Vel.x_26;Vel.x_27;Vel.x_28;Vel.x_29;Vel.x_30
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.0100236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.58347e-43;1.25884e-33;3.11067e-25;4.30187e-18;6.39665e-12;7.51088e-07;0.0039106;0.492915
2;0.0200447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.75528e-39;1.47922e-32;2.5961e-26;1.34862e-20;1.83783e-15;5.68028e-11;3.35724e-07;0.000314761;0.0394914;0.629861
3;0.0300585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.40362e-41;6.29258e-35;2.29651e-29;3.3885e-24;1.89229e-19;3.71601e-15;2.36569e-11;4.47274e-08;2.29689e-05;0.00295597;0.0907574;0.693319
4;0.0400707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.52742e-43;4.87944e-38;7.38601e-33;5.44509e-28;1.87461e-23;2.87601e-19;1.87281e-15;4.92044e-12;4.9363e-09;2.80825e-06;0.000231005;0.009938;0.142892;0.733213
5;0.0500619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.34987e-41;1.17798e-36;5.65775e-32;1.45471e-27;1.94359e-23;1.42481e-19;5.10924e-14;3.73241e-08;5.08682e-08;2.33617e-08;1.70639e-05;0.000941376;0.0207061;0.188814;0.760143
