 ;PosX [m]:;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5
 ;PosY [m]:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ;PosZ [m]:;0.0001;0.0991;0.1981;0.2971;0.3961;0.4951;0.5941;0.6931;0.7921;0.8911;0.9901;1.0891;1.1881;1.2871;1.3861;1.4851;1.5841;1.6831;1.7821;1.8811;1.9801;2.0791;2.1781;2.2771;2.3761;2.4751;2.5741;2.6731;2.7721;2.8711;2.9701
Part;Time [s];Vel.x_0;Vel.x_1;Vel.x_2;Vel.x_3;Vel.x_4;Vel.x_5;Vel.x_6;Vel.x_7;Vel.x_8;Vel.x_9;Vel.x_10;Vel.x_11;Vel.x_12;Vel.x_13;Vel.x_14;Vel.x_15;Vel.x_16;Vel.x_17;Vel.x_18;Vel.x_19;Vel.x_20;Vel.x_21;Vel.x_22;Vel.x_23;Vel.x_24;Vel.x_25;Vel.x_26;Vel.x_27;Vel.x_28;Vel.x_29;Vel.x_30
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0.0102191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.26117e-44;5.51345e-39;1.33361e-33;1.21411e-28;4.15132e-24;1.68335e-19;5.16287e-15;-1.45323e-11;1.42643e-07;2.73643e-05;0.0207281;0.323608
2;0.0201952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8026e-45;-8.80015e-42;-8.36172e-37;4.96316e-32;-3.65948e-28;7.76578e-25;1.94745e-20;-5.62603e-17;1.10739e-13;4.3205e-11;4.46726e-10;1.84453e-05;0.00114053;0.0750777;0.584716
3;0.030154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.1992e-41;-2.45969e-37;1.24716e-33;2.03849e-30;-1.74174e-26;6.18591e-23;-1.66016e-20;-1.86037e-18;7.04552e-14;-1.96974e-13;7.58795e-09;1.38466e-06;0.000131767;0.007253;0.128784;0.672346
4;0.0400724;0;0;0;0;0;0;0;0;0;0;0;0;0;6.16571e-43;-9.83258e-40;-2.56853e-36;2.28449e-32;-2.95115e-29;1.89802e-26;5.48436e-23;-2.47245e-20;2.94191e-17;9.23982e-15;2.35658e-12;1.06801e-09;1.37903e-07;1.36358e-05;0.000696591;0.0170881;0.183794;0.713843
5;0.0502481;0;0;0;0;0;0;0;0;0;0;0;0;-6.24699e-42;2.69994e-38;-2.28625e-35;-5.39349e-34;6.2315e-29;-2.76404e-26;2.40824e-23;1.52387e-20;2.23025e-18;2.81539e-15;6.18885e-13;1.1914e-10;1.71407e-08;1.40036e-06;7.15211e-05;0.00206409;0.0313238;0.23215;0.743956
