 ;PosX [m]:;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5
 ;PosY [m]:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 ;PosZ [m]:;0.0001;0.0991;0.1981;0.2971;0.3961;0.4951;0.5941;0.6931;0.7921;0.8911;0.9901;1.0891;1.1881;1.2871;1.3861;1.4851;1.5841;1.6831;1.7821;1.8811;1.9801;2.0791;2.1781;2.2771;2.3761;2.4751;2.5741;2.6731;2.7721;2.8711;2.9701
Part;Time [s];Vel.x_0;Vel.x_1;Vel.x_2;Vel.x_3;Vel.x_4;Vel.x_5;Vel.x_6;Vel.x_7;Vel.x_8;Vel.x_9;Vel.x_10;Vel.x_11;Vel.x_12;Vel.x_13;Vel.x_14;Vel.x_15;Vel.x_16;Vel.x_17;Vel.x_18;Vel.x_19;Vel.x_20;Vel.x_21;Vel.x_22;Vel.x_23;Vel.x_24;Vel.x_25;Vel.x_26;Vel.x_27;Vel.x_28;Vel.x_29;Vel.x_30
6;0.0600718;0;0;0;0;0;0;0;3.64338e-43;1.33579e-40;4.44172e-38;1.33848e-35;3.64114e-33;8.90357e-31;1.9477e-28;3.79135e-26;6.5279e-24;9.87459e-22;1.30223e-19;1.4838e-17;1.44554e-15;1.19848e-13;8.16675e-12;4.57834e-10;2.06168e-08;7.26011e-07;1.93855e-05;0.000377478;0.00510449;0.0451502;0.24521;0.622169
7;0.0702336;0;0;0;0;0;1.4013e-45;8.01543e-43;2.31892e-40;6.13844e-38;1.48087e-35;3.24235e-33;6.4091e-31;1.1345e-28;1.76909e-26;2.35797e-24;2.62862e-22;2.61574e-20;2.6803e-18;2.2859e-16;2.66551e-15;2.02121e-13;1.73283e-11;1.57425e-08;9.97655e-08;2.62628e-06;5.36236e-05;0.000805648;0.00854407;0.0609488;0.279197;0.649285
8;0.0804081;0;0;0;0;2.8026e-45;1.01174e-42;2.37213e-40;4.97955e-38;8.87601e-36;1.04649e-33;-1.1525e-31;-1.49048e-28;-7.00894e-26;-2.25425e-23;-5.2123e-21;-9.59726e-19;-1.42865e-16;-2.04939e-14;-1.11616e-12;-3.23338e-11;-8.47992e-10;4.80489e-08;-2.35196e-07;3.40889e-07;7.36075e-06;0.000122357;0.0014885;0.0129239;0.077424;0.309616;0.671256
9;0.0901782;0;0;0;-1.4013e-45;-9.87915e-43;-4.50894e-40;-1.89428e-37;-8.05237e-35;-3.8885e-32;-2.59926e-29;-2.22048e-26;-1.42423e-23;2.62306e-21;1.88398e-17;1.99836e-14;9.48962e-12;1.67978e-09;3.43639e-08;1.93588e-09;-6.7554e-08;-2.06957e-07;-6.10064e-07;-1.59982e-06;-1.77919e-06;1.23417e-05;0.000230839;0.00241722;0.0179167;0.0934445;0.335923;0.688764
10;0.100357;0;0;-2.36819e-43;-8.43273e-41;-3.12383e-38;-1.29626e-35;-6.01814e-33;-2.67295e-30;-6.72656e-28;6.58146e-25;1.57373e-21;1.96653e-18;1.58959e-15;6.79913e-13;-3.02904e-11;3.70387e-09;2.09051e-08;-6.54169e-08;-5.52234e-07;-1.26076e-06;-3.05907e-06;-7.26784e-06;-1.58972e-05;-2.75928e-05;-1.49887e-05;0.000351717;0.00362716;0.0237464;0.109968;0.360705;0.704118
11;0.110101;0;-6.07743e-42;-2.15709e-39;-7.57353e-37;-2.62969e-34;-8.89449e-32;-2.95913e-29;-1.09043e-26;-3.46046e-24;3.56802e-21;8.43864e-18;6.7733e-15;2.25533e-12;1.9848e-10;1.1144e-08;-9.53504e-08;-2.65822e-07;-1.23843e-06;-4.11588e-06;-1.04647e-05;-2.56749e-05;-5.54905e-05;-0.000107988;-0.000185217;-0.000232043;0.000269361;0.00475904;0.0295177;0.12516;0.382031;0.71655
12;0.120274;0;-5.82793e-38;-1.97815e-35;-6.83683e-33;-2.42817e-30;-8.44475e-28;-2.39749e-25;-9.75538e-24;6.17829e-20;5.85826e-17;2.34631e-14;3.98225e-12;1.55773e-09;3.53083e-08;-1.69111e-07;-1.29013e-06;-4.58486e-06;-1.26881e-05;-3.24858e-05;-7.60907e-05;-0.000161947;-0.000312506;-0.000551842;-0.00088015;-0.00118483;-0.000664414;0.00517187;0.0348553;0.139513;0.401409;0.727267
13;0.130041;0;-3.44966e-34;-1.1745e-31;-4.22912e-29;-1.70569e-26;-7.77262e-24;-3.48056e-21;-9.7609e-19;4.12185e-16;6.48012e-13;-8.80741e-11;-5.44332e-08;2.69138e-07;-9.28229e-07;-3.23991e-06;-1.1008e-05;-3.02317e-05;-7.66026e-05;-0.000173596;-0.000361478;-0.000689932;-0.00121108;-0.0019512;-0.00288062;-0.00377046;-0.00343875;0.00370617;0.0381144;0.150691;0.416348;0.734963
14;0.140252;0;-2.77203e-30;-1.0033e-27;-4.04304e-25;-1.87773e-22;-1.0066e-19;-5.92801e-17;-3.38657e-14;-1.68296e-11;-5.91606e-09;-2.88577e-07;-7.99018e-07;-3.02814e-06;-9.02312e-06;-2.67385e-05;-6.92006e-05;-0.000166159;-0.00036407;-0.0007365;-0.00137073;-0.0023558;-0.0037433;-0.00551606;-0.00753128;-0.00935901;-0.00934458;-0.000741039;0.0385593;0.15864;0.427198;0.73972
15;0.15005;0;-1.40877e-26;-5.62877e-24;-2.55783e-21;-1.29505e-18;-6.64489e-16;-3.11248e-13;-1.36101e-10;-8.22655e-08;-3.3968e-07;-1.97975e-06;-6.61677e-06;-1.93008e-05;-5.18081e-05;-0.000130773;-0.000300465;-0.000638195;-0.0012539;-0.00227519;-0.00382058;-0.00595927;-0.00866217;-0.0117765;-0.0150045;-0.0177134;-0.0178222;-0.00759257;0.0363034;0.162747;0.432988;0.741157
16;0.160271;0;-9.91427e-23;-4.35382e-20;-2.08142e-17;-1.04373e-14;-5.90588e-12;-5.23612e-09;-2.1783e-07;-1.20725e-06;-4.12517e-06;-1.34106e-05;-3.745e-05;-9.76893e-05;-0.000234321;-0.000520103;-0.00106513;-0.00201652;-0.00353946;-0.00576701;-0.00875319;-0.0124266;-0.0165851;-0.0209244;-0.02505;-0.0282322;-0.0280496;-0.0158566;0.0326172;0.164716;0.435556;0.740603
17;0.17007;0;-4.35339e-19;-1.8334e-16;-8.65173e-14;-4.4667e-11;-1.82474e-08;-4.26726e-07;-3.18504e-06;-8.25554e-06;-2.31618e-05;-6.41975e-05;-0.000159225;-0.000367254;-0.000787351;-0.00155703;-0.00285659;-0.00486357;-0.00770364;-0.0113914;-0.015801;-0.0206818;-0.0257163;-0.03059;-0.0349725;-0.038142;-0.0373668;-0.0231615;0.0294127;0.166085;0.436803;0.740019
18;0.180289;0;-2.84378e-15;-1.2184e-12;-5.86115e-10;-8.50134e-08;-1.44341e-06;-5.03732e-06;-1.51205e-05;-4.09413e-05;-0.000106541;-0.000255314;-0.000566484;-0.00116477;-0.00221878;-0.00392292;-0.00644832;-0.0098774;-0.0141589;-0.0190945;-0.0243928;-0.0297516;-0.0349345;-0.0397807;-0.0440857;-0.0470746;-0.0455777;-0.0292346;0.0273923;0.168335;0.438958;0.741135
19;0.19008;0;-9.55936e-12;-2.78466e-09;-2.28583e-07;-2.34967e-06;-7.94527e-06;-2.36555e-05;-6.31619e-05;-0.000158737;-0.000366574;-0.000784208;-0.00155789;-0.00287186;-0.00491927;-0.00784218;-0.0116695;-0.0162827;-0.0214335;-0.026824;-0.0321982;-0.0374058;-0.0423909;-0.0471188;-0.0513849;-0.0542257;-0.0519757;-0.0334774;0.027009;0.171945;0.442984;0.744449
20;0.200319;0;-3.1202e-08;-1.03289e-06;-5.02212e-06;-1.49063e-05;-3.88411e-05;-9.91688e-05;-0.000236673;-0.000525993;-0.00108328;-0.00207046;-0.00367832;-0.00607908;-0.0093646;-0.0134904;-0.0182708;-0.0234276;-0.0286897;-0.0338824;-0.0389522;-0.0439222;-0.0488172;-0.0535734;-0.0578711;-0.0604992;-0.0572793;-0.0363185;0.0282763;0.177434;0.449449;0.749796
21;0.21016;0;-1.79446e-06;-7.57369e-06;-2.17716e-05;-5.75287e-05;-0.000140701;-0.00032323;-0.000692319;-0.00137832;-0.00255105;-0.0043904;-0.00703951;-0.010534;-0.0147705;-0.0195193;-0.0245072;-0.0295157;-0.034451;-0.0393322;-0.0442241;-0.0491625;-0.0541103;-0.0589186;-0.0631683;-0.0654392;-0.0610914;-0.0376094;0.0309321;0.184106;0.457314;0.755829
22;0.220423;0;-1.27613e-05;-3.42581e-05;-8.56215e-05;-0.000201573;-0.000444346;-0.000916743;-0.00175678;-0.00313705;-0.00521648;-0.00808755;-0.0117259;-0.0159711;-0.0205711;-0.0252837;-0.0299662;-0.0346025;-0.0392653;-0.0440335;-0.04893;-0.05391;-0.058873;-0.0636441;-0.0677421;-0.0695379;-0.0639116;-0.0377627;0.0347782;0.191982;0.466372;0.762127
23;0.230254;0;-4.66545e-05;-0.000114918;-0.000263845;-0.000564466;-0.00112676;-0.00209518;-0.00362986;-0.00586453;-0.00884679;-0.0125025;-0.0166354;-0.0210017;-0.0254034;-0.0297623;-0.0341165;-0.0385627;-0.0431696;-0.0479461;-0.052847;-0.0578011;-0.062716;-0.0674214;-0.0713735;-0.0727086;-0.0658482;-0.037186;0.039021;0.199869;0.475087;0.767574
24;0.24009;0;-0.00015503;-0.000338296;-0.000697742;-0.00135021;-0.00243687;-0.00410325;-0.0064501;-0.00948302;-0.0130842;-0.0170442;-0.0211373;-0.0252186;-0.0292654;-0.033353;-0.0375755;-0.0419886;-0.0465873;-0.0513345;-0.0561827;-0.0610898;-0.0659903;-0.0706964;-0.0745691;-0.0754865;-0.0674087;-0.0362912;0.043418;0.207663;0.48326;0.772208
25;0.250388;0;-0.000457124;-0.000887366;-0.00164196;-0.00286335;-0.00466935;-0.00712067;-0.0101723;-0.013675;-0.0174155;-0.0212075;-0.0249645;-0.0287098;-0.0325385;-0.0365313;-0.0407235;-0.0451017;-0.0496424;-0.0543271;-0.0591494;-0.0640942;-0.0690952;-0.0739189;-0.0777913;-0.0783029;-0.0689535;-0.03531;0.0479065;0.215426;0.490905;0.776234
26;0.260238;0;-0.0011113;-0.00193049;-0.00321695;-0.00508892;-0.00756411;-0.010561;-0.0139114;-0.0174145;-0.0209212;-0.0243884;-0.0278697;-0.031459;-0.0352207;-0.0391754;-0.0433123;-0.0476234;-0.0521165;-0.0568129;-0.0617275;-0.0668411;-0.0720571;-0.0770738;-0.0809683;-0.0810568;-0.0704329;-0.0343819;0.0520501;0.222411;0.497363;0.779522
27;0.270066;0;-0.00234387;-0.0036703;-0.00551508;-0.0079458;-0.0108396;-0.0140077;-0.0172659;-0.020502;-0.0237064;-0.0269482;-0.0303092;-0.0338388;-0.03755;-0.0414372;-0.0455088;-0.0497958;-0.0543424;-0.0591815;-0.0643157;-0.0696942;-0.0751657;-0.0803475;-0.0841778;-0.0837219;-0.0717294;-0.0332721;0.0562402;0.229139;0.50331;0.782578
28;0.280304;0;-0.0044486;-0.00631267;-0.00853847;-0.0112223;-0.0141502;-0.0171407;-0.020105;-0.0230581;-0.0260703;-0.0292092;-0.03251;-0.0359754;-0.0396115;-0.0434453;-0.0475285;-0.0519172;-0.0566551;-0.0617511;-0.0671654;-0.0727924;-0.0784344;-0.0836464;-0.0872519;-0.0860856;-0.0725736;-0.0316209;0.0609639;0.236202;0.509455;0.785861
29;0.290117;0;-0.00727893;-0.00953724;-0.0117426;-0.0142535;-0.0168984;-0.0195756;-0.022286;-0.0250811;-0.0280095;-0.0310862;-0.0343172;-0.0377148;-0.0413231;-0.0452029;-0.0494175;-0.0540125;-0.0589951;-0.0643264;-0.0699207;-0.0756478;-0.0812914;-0.0863812;-0.089644;-0.0876969;-0.0726699;-0.0293374;0.0660867;0.243306;0.515703;0.789277
30;0.300393;0;-0.0108526;-0.0133696;-0.0151425;-0.0171399;-0.0193385;-0.0217025;-0.0242307;-0.0269228;-0.0297684;-0.0327671;-0.0359384;-0.0393341;-0.0430219;-0.0470629;-0.0514952;-0.0563155;-0.0614818;-0.0669176;-0.0725288;-0.0781946;-0.0837085;-0.0885673;-0.0913792;-0.0885202;-0.0718287;-0.0259911;0.0723198;0.251366;0.522903;0.793194
31;0.310259;0;-0.0144351;-0.0172158;-0.0183906;-0.0197691;-0.0215077;-0.0235772;-0.0259203;-0.0284821;-0.0312293;-0.0341755;-0.0373644;-0.0408571;-0.0447077;-0.0489394;-0.0535403;-0.0584657;-0.0636522;-0.0690287;-0.0745222;-0.0800274;-0.0853336;-0.0898854;-0.0921594;-0.0883083;-0.0699253;-0.021661;0.0793494;0.259933;0.530587;0.797375
32;0.320106;0;-0.0177055;-0.0210164;-0.0217072;-0.0225024;-0.0237595;-0.0254627;-0.0275356;-0.0299118;-0.0325692;-0.0355223;-0.0388047;-0.0424463;-0.0464517;-0.0507966;-0.0554338;-0.0603144;-0.0653848;-0.0705956;-0.0758877;-0.0811572;-0.0861719;-0.0903185;-0.09195;-0.0870155;-0.0668941;-0.0162237;0.0873922;0.269325;0.538974;0.80202
33;0.330326;0;-0.0204626;-0.02475;-0.0252622;-0.0255911;-0.026338;-0.0275755;-0.0292862;-0.0314395;-0.0340169;-0.0370048;-0.0403854;-0.0441267;-0.0481806;-0.0524969;-0.0570287;-0.0617404;-0.0665971;-0.0715598;-0.0765678;-0.0815141;-0.0861526;-0.0898247;-0.0907674;-0.0847225;-0.0628498;-0.00977654;0.0964218;0.279607;0.548122;0.807137
34;0.340059;0;-0.0224085;-0.0279352;-0.0286094;-0.028689;-0.0290384;-0.0298544;-0.0312119;-0.0331348;-0.0356011;-0.0385564;-0.0419225;-0.0456183;-0.0495745;-0.0537381;-0.0580719;-0.0625485;-0.0671381;-0.0718029;-0.0764923;-0.0811143;-0.0854294;-0.0887389;-0.0891564;-0.0822037;-0.0588161;-0.00360245;0.104926;0.289212;0.55665;0.811747
35;0.350209;0;-0.0238238;-0.0307252;-0.0318182;-0.0318768;-0.0320265;-0.0325611;-0.0336255;-0.035285;-0.0375284;-0.0402829;-0.0434489;-0.0469292;-0.0506489;-0.0545556;-0.0586092;-0.06278;-0.0670469;-0.0713972;-0.0758143;-0.0802386;-0.0844287;-0.0876193;-0.0877526;-0.08009;-0.0553252;0.00194838;0.112761;0.298109;0.564482;0.815476
36;0.360404;0;-0.024768;-0.0329549;-0.0346034;-0.0348505;-0.0350518;-0.0355287;-0.0364169;-0.0377983;-0.0396899;-0.042058;-0.0448357;-0.0479428;-0.0513057;-0.0548629;-0.0585743;-0.0624225;-0.0664182;-0.0705933;-0.0749742;-0.0795116;-0.0839249;-0.0873265;-0.087452;-0.0792943;-0.0533239;0.00584918;0.118782;0.305052;0.570375;0.817418
37;0.370237;0;-0.0253624;-0.0346573;-0.0369009;-0.0374368;-0.0378279;-0.0383938;-0.0392155;-0.0403517;-0.0418537;-0.0437472;-0.046024;-0.0486466;-0.0515608;-0.0547187;-0.0581016;-0.06173;-0.065659;-0.0699513;-0.0746354;-0.0796251;-0.0845517;-0.0883872;-0.0886618;-0.0801326;-0.0530981;0.00776883;0.122553;0.309491;0.573657;0.817399
38;0.380096;0;-0.0257508;-0.036061;-0.038924;-0.0397566;-0.0403316;-0.0410013;-0.0418019;-0.0427532;-0.043906;-0.0453237;-0.047057;-0.0491284;-0.0515454;-0.0543187;-0.0574838;-0.0611041;-0.0652519;-0.0699764;-0.0752559;-0.0809251;-0.0865083;-0.0908369;-0.0912619;-0.0823411;-0.0542521;0.0082214;0.124663;0.311997;0.574677;0.815984
39;0.390313;0;-0.0260196;-0.0372825;-0.0407737;-0.041863;-0.0425291;-0.0432201;-0.043976;-0.0447841;-0.0456656;-0.046678;-0.0479117;-0.0494685;-0.0514537;-0.0539765;-0.0571336;-0.0610064;-0.0656399;-0.0710196;-0.0770385;-0.0834387;-0.0896406;-0.0943544;-0.0947764;-0.0853055;-0.0560528;0.00804189;0.126017;0.313476;0.574197;0.81407
40;0.40005;0;-0.0262035;-0.038238;-0.0422669;-0.0435297;-0.0441827;-0.0447886;-0.0454302;-0.0460948;-0.0467808;-0.0475338;-0.0484625;-0.0497331;-0.051536;-0.0540483;-0.0574053;-0.0616741;-0.0668481;-0.0728355;-0.0794519;-0.0863627;-0.0929153;-0.0977331;-0.0979024;-0.0877109;-0.0572382;0.00839519;0.127704;0.315083;0.573653;0.813002
41;0.410209;0;-0.0263187;-0.0389796;-0.0434555;-0.044819;-0.0453748;-0.0458025;-0.0462409;-0.0467078;-0.0472239;-0.047852;-0.0487164;-0.0500003;-0.0519159;-0.0546552;-0.0583435;-0.0630191;-0.0686214;-0.0750031;-0.0819274;-0.0890196;-0.0955883;-0.100202;-0.0998595;-0.0887507;-0.0569346;0.0102919;0.130906;0.318141;0.574528;0.813671
42;0.42041;0;-0.0262786;-0.0393928;-0.0441849;-0.0455531;-0.0459284;-0.0461034;-0.0462764;-0.0465208;-0.0469151;-0.0475653;-0.048607;-0.0501936;-0.052479;-0.0555959;-0.0596162;-0.0645408;-0.0702854;-0.0766932;-0.0835345;-0.0904486;-0.0967507;-0.100974;-0.100031;-0.0879929;-0.054868;0.0139072;0.135807;0.323003;0.57773;0.816385
43;0.430219;0;-0.0259575;-0.0393645;-0.0443488;-0.0456298;-0.045747;-0.0456225;-0.0455346;-0.0456128;-0.0459875;-0.0467951;-0.0481624;-0.050189;-0.0529363;-0.0564386;-0.0606899;-0.0656542;-0.071262;-0.0774073;-0.0839293;-0.0905294;-0.0965465;-0.100467;-0.0990784;-0.0862936;-0.0520255;0.0181877;0.141368;0.328743;0.58263;0.820191
44;0.440006;0;-0.0251733;-0.038742;-0.0438355;-0.0449665;-0.0447845;-0.0443622;-0.0440787;-0.0441163;-0.0446204;-0.0457154;-0.0474886;-0.0499715;-0.0531416;-0.0569374;-0.0612931;-0.0661629;-0.071522;-0.0773572;-0.0836098;-0.090045;-0.0959931;-0.0998439;-0.0982066;-0.0847989;-0.0494327;0.0222386;0.146787;0.334523;0.588156;0.823976
45;0.450161;0;-0.0236308;-0.0372185;-0.042397;-0.0434034;-0.0429888;-0.0423843;-0.0420684;-0.042254;-0.0430626;-0.0445596;-0.0467591;-0.0496226;-0.053069;-0.0570066;-0.0613711;-0.0661511;-0.0713936;-0.0771663;-0.0834662;-0.0900557;-0.0961883;-0.100095;-0.0981877;-0.0840112;-0.0473474;0.0259645;0.151995;0.340091;0.593519;0.826994
46;0.460307;0;-0.0211086;-0.0345825;-0.0399354;-0.0410136;-0.0406219;-0.0401073;-0.0400109;-0.0405375;-0.0417565;-0.0436581;-0.0461822;-0.0492479;-0.052779;-0.056737;-0.0611302;-0.0660182;-0.0714874;-0.0775971;-0.0842827;-0.0912053;-0.0974807;-0.101199;-0.0986448;-0.0833047;-0.0450419;0.0300521;0.157508;0.345713;0.598383;0.829237
47;0.470057;0;-0.0176734;-0.0309757;-0.036724;-0.0382038;-0.0381896;-0.0380755;-0.038409;-0.0393626;-0.0409499;-0.0431153;-0.0457795;-0.048884;-0.0524201;-0.056439;-0.0610312;-0.066285;-0.0722458;-0.0788596;-0.0859182;-0.0929463;-0.0989672;-0.102024;-0.0983925;-0.0815962;-0.0416174;0.0352006;0.16388;0.351933;0.603209;0.831606
48;0.480256;0;-0.0132186;-0.0263225;-0.0328018;-0.0350903;-0.0358221;-0.0363784;-0.0372775;-0.0386521;-0.0404958;-0.0427681;-0.0454514;-0.0485749;-0.0522205;-0.0564976;-0.0614986;-0.0672506;-0.0736715;-0.0805648;-0.0876046;-0.0942666;-0.0995877;-0.101651;-0.0967635;-0.0784646;-0.0368044;0.0416816;0.171515;0.359383;0.6089;0.835038
49;0.490028;0;-0.00860846;-0.0214467;-0.0288427;-0.0321543;-0.0337851;-0.035065;-0.0364906;-0.0381866;-0.0401822;-0.0425151;-0.0452667;-0.0485517;-0.0524871;-0.057147;-0.0625287;-0.0685339;-0.0749812;-0.0816408;-0.0882261;-0.094296;-0.0989544;-0.100294;-0.0945538;-0.0751823;-0.0322052;0.0477136;0.178636;0.366562;0.614605;0.838827
50;0.500184;0;-0.00412453;-0.0164493;-0.0247635;-0.0291427;-0.031677;-0.0336405;-0.0355402;-0.0375481;-0.0397654;-0.0423155;-0.0453446;-0.0489787;-0.0532789;-0.0582103;-0.0636557;-0.0694589;-0.0754774;-0.0816058;-0.0877105;-0.0934508;-0.0979251;-0.0990984;-0.0930146;-0.0729444;-0.0288564;0.0524445;0.184527;0.372782;0.619702;0.841951
51;0.510337;0;-0.000524738;-0.0119496;-0.0208574;-0.0260454;-0.0292646;-0.0317641;-0.0341035;-0.0365203;-0.0391674;-0.042183;-0.0456712;-0.0496739;-0.054147;-0.0589881;-0.064094;-0.0694167;-0.0749851;-0.0808543;-0.0869813;-0.0929957;-0.0978587;-0.0993175;-0.0931929;-0.0726036;-0.0275056;0.055114;0.188286;0.376891;0.622924;0.843098
52;0.520092;0;0.00183945;-0.00834587;-0.0173593;-0.0229497;-0.0265529;-0.0294264;-0.0321954;-0.0351315;-0.0383583;-0.0419301;-0.0458362;-0.05001;-0.0543776;-0.0589056;-0.0636443;-0.068731;-0.0743283;-0.0805301;-0.0872224;-0.0938892;-0.0993124;-0.101068;-0.094837;-0.0736764;-0.0275987;0.0562059;0.19021;0.378883;0.623997;0.842203
53;0.530289;0;0.00323079;-0.00540697;-0.0140762;-0.0197309;-0.0234994;-0.0266481;-0.0298372;-0.033306;-0.0370817;-0.0410847;-0.0452037;-0.0493631;-0.0535764;-0.0579758;-0.0627815;-0.0682231;-0.0744494;-0.0814408;-0.0889248;-0.0962355;-0.102028;-0.103802;-0.0971961;-0.0752775;-0.0281522;0.0567706;0.191345;0.379695;0.623636;0.840115
54;0.540065;0;0.00381617;-0.00332399;-0.0114093;-0.0169408;-0.0207415;-0.0240349;-0.0274639;-0.0312041;-0.0351928;-0.0393021;-0.0434423;-0.0476377;-0.052032;-0.0568518;-0.0623277;-0.068608;-0.0757075;-0.0834661;-0.0915076;-0.0991111;-0.104919;-0.106421;-0.0992592;-0.0765302;-0.0284323;0.0574403;0.192335;0.380138;0.622852;0.838334
55;0.550235;0;0.00399995;-0.0018003;-0.00925201;-0.0146225;-0.018381;-0.0216405;-0.0250047;-0.028626;-0.0324607;-0.036463;-0.0406733;-0.0452277;-0.0503095;-0.0560748;-0.0626026;-0.0698673;-0.0777452;-0.0860147;-0.0943046;-0.101931;-0.107566;-0.108704;-0.100969;-0.0774612;-0.0284393;0.0583324;0.193467;0.380713;0.622276;0.837556
56;0.560404;0;0.00398629;-0.000815641;-0.00774818;-0.0129806;-0.016605;-0.0195977;-0.0225756;-0.0257803;-0.0293085;-0.0332679;-0.0377993;-0.0430384;-0.0490659;-0.0558641;-0.0633331;-0.0713279;-0.0796877;-0.0882246;-0.0966296;-0.104269;-0.109822;-0.110743;-0.102593;-0.0784404;-0.0285792;0.0590665;0.194464;0.381341;0.622006;0.837689
57;0.57016;0;0.00385845;-0.000263295;-0.00678878;-0.0118746;-0.0152766;-0.017877;-0.020385;-0.0232071;-0.0265958;-0.0307395;-0.0357607;-0.0416895;-0.0484567;-0.0559197;-0.0639151;-0.072299;-0.0809553;-0.089748;-0.0983963;-0.106253;-0.111943;-0.112832;-0.104402;-0.0796917;-0.029037;0.0594675;0.195151;0.381836;0.621798;0.838
58;0.580348;0;0.00359157;4.45701e-05;-0.00604231;-0.0109135;-0.0140739;-0.0163523;-0.0185753;-0.0212887;-0.0248105;-0.0292964;-0.0347621;-0.0411171;-0.0482159;-0.0559152;-0.0641062;-0.0727232;-0.0817022;-0.0909093;-0.100017;-0.108289;-0.11424;-0.115138;-0.1064;-0.081074;-0.0295686;0.0598289;0.195773;0.382306;0.62154;0.838069
59;0.590111;0;0.0032134;0.000214992;-0.00537546;-0.0100264;-0.013098;-0.0153651;-0.0176828;-0.0206046;-0.0243998;-0.0291332;-0.034743;-0.0411206;-0.0481641;-0.0558165;-0.0640593;-0.0728794;-0.0822105;-0.0918666;-0.101429;-0.110061;-0.116186;-0.11701;-0.107928;-0.0820112;-0.02974;0.0604263;0.196506;0.382884;0.621419;0.837935
60;0.60027;0;0.00276852;0.000319463;-0.00474865;-0.00926533;-0.0124984;-0.015093;-0.0178045;-0.0210811;-0.0250921;-0.0298517;-0.0353185;-0.0414681;-0.0483051;-0.0558601;-0.0641514;-0.0731517;-0.0827456;-0.0926842;-0.102491;-0.111283;-0.117453;-0.11817;-0.108797;-0.0824074;-0.0295002;0.0613009;0.197397;0.383647;0.621589;0.837818
